1.1	5	29	13	5.2	10.2	0.933333333	2.115	1.19	2
1.1	5	29	15	5.2	10.2	0.933333333	2.099	1.19	2
1.2	5	15	7	0	6.6	4.733333333	2.221	2.64	2
1.2	5	28	8	0	10.4	2.066666667	2.154	1.84	2
1.2	5	11	10	0	7.1	4	2.151	0.45	2
1.2	5	19	11	0.7	8.6	3.7	1.985	0.78	2
1.2	5	18	12	12	6.5	1.2	2.067	1.56	2
1.2	5	17	13	0	8.5	1.1	2.09	1.11	2
1.2	5	11	14	0	7.1	4	2.331	0.45	2
1.3	5	17	3	0	8.5	1.1	2.068	1.11	2
1.3	5	9	10	0	5.2	0.6	2.11	0.68	2
1.3	5	34	16	0	7.2	5.366666667	2.143	0.57	2
1.4	5	32	11	0	11.4	1.566666667	2.26	0.87	2
1.4	5	4	11	0	7.9	1.466666667	2.124	1.02	2
1.4	5	12	13	0	5.1	2.766666667	2.149	1.29	2
1.5	5	32	7	0	11.4	1.566666667	2.236	0.87	2
1.5	5	29	10	5.2	10.2	0.933333333	2.086	1.19	2
1.5	5	1	10	0	6.7	2.833333333	2.182	0.95	2
1.5	5	10	12	0	6.7	3.466666667	2.182	0.81	2
1.6	5	0	13	0	7.9	1.966666667	2.092	1.25	2
1.8	5	18	13	12	6.5	1.2	2.207	1.56	2
1.9	5	32	14	0	11.4	1.566666667	2.129	0.87	2
-1.5	6	22	4	0	10.8	3.733333333	2.366	1.55	2
-1.5	6	26	8	0	12.1	2.033333333	2.303	1.05	2
-1.5	6	9	8	0.1	7	3.366666667	2.413	1.75	2
-1.4	6	21	1	0	9.5	2.7	2.208	3.96	2
-1.3	6	20	2	0.3	8.3	3.033333333	2.448	1.75	2
-1.2	6	27	6	0	16.9	2	2.227	0.96	2
-1.2	6	14	7	0	4.1	2	2.484	0.03	2
-1.2	6	9	12	0.1	7	3.366666667	2.514	1.75	2
-1.1	6	11	4	0	4.1	6.766666667	2.443	0.14	2
-1	6	21	8	0	9.5	2.7	2.239	3.96	2
-0.9	6	28	1	0	17.8	3.066666667	2.276	0.66	2
-0.9	6	12	6	0	4	4.466666667	2.213	0.14	2
-0.8	6	17	1	0.5	8.2	3.366666667	2.411	1.06	2
-0.8	6	10	3	0	3.6	6.533333333	2.233	0.09	2
-0.8	6	22	4	0	10.8	3.733333333	2.298	1.55	2
-0.8	6	20	4	0.3	8.3	3.033333333	2.093	1.75	2
-0.8	6	7	5	0	6.7	2.2	2.163	1.85	2
-0.8	6	25	5	0	10.1	1	2.157	0.69	2
-0.8	6	21	5	0	9.5	2.7	2.366	3.96	2
-0.8	6	22	7	0	10.8	3.733333333	2.411	1.55	2
-0.7	6	26	1	0	12.1	2.033333333	2.205	1.05	2
-0.7	6	9	1	0.1	7	3.366666667	2.135	1.75	2
-0.7	6	26	2	0	12.1	2.033333333	2.31	1.05	2
-0.7	6	22	3	0	10.8	3.733333333	2.38	1.55	2
-0.7	6	22	3	0	10.8	3.733333333	2.264	1.55	2
-0.7	6	19	3	0	8.7	2.3	2.381	0.72	2
-0.7	6	24	4	0	10.8	2.4	2.257	0.78	2
-0.7	6	16	4	0	8.5	3.133333333	2.057	1.22	2
-0.7	6	7	4	0	6.7	2.2	2.272	1.85	2
-0.7	6	23	5	0	12.6	2.766666667	2.187	0.76	2
-0.7	6	21	5	0	9.5	2.7	2.245	3.96	2
-0.7	6	22	6	0	10.8	3.733333333	2.114	1.55	2
-0.7	6	25	7	0	10.1	1	2.273	0.69	2
-0.7	6	15	8	0	6.9	2.566666667	2.691	0.43	2
-0.7	6	17	9	0.5	8.2	3.366666667	2.405	1.06	2
-0.6	6	18	1	1.7	8.2	3.166666667	2.338	0.76	2
-0.6	6	18	1	1.7	8.2	3.166666667	2.268	0.76	2
-0.6	6	27	1	0	16.9	2	2.317	0.96	2
-0.6	6	26	1	0	12.1	2.033333333	2.155	1.05	2
-0.6	6	17	1	0.5	8.2	3.366666667	2.449	1.06	2
-0.6	6	20	1	0.3	8.3	3.033333333	2.417	1.75	2
-0.6	6	20	1	0.3	8.3	3.033333333	2.278	1.75	2
-0.6	6	18	2	1.7	8.2	3.166666667	2.296	0.76	2
-0.6	6	17	2	0.5	8.2	3.366666667	2.358	1.06	2
-0.6	6	20	2	0.3	8.3	3.033333333	2.329	1.75	2
-0.6	6	15	3	0	6.9	2.566666667	2.44	0.43	2
-0.6	6	19	3	0	8.7	2.3	2.143	0.72	2
-0.6	6	18	3	1.7	8.2	3.166666667	2.293	0.76	2
-0.6	6	21	3	0	9.5	2.7	2.312	3.96	2
-0.6	6	22	4	0	10.8	3.733333333	2.11	1.55	2
-0.6	6	25	4	0	10.1	1	2.069	0.69	2
-0.6	6	21	6	0	9.5	2.7	2.324	3.96	2
-0.6	6	21	6	0	9.5	2.7	2.315	3.96	2
-0.6	6	20	7	0.3	8.3	3.033333333	2.143	1.75	2
-0.6	6	21	7	0	9.5	2.7	2.188	3.96	2
-0.6	6	21	10	0	9.5	2.7	2.113	3.96	2
-0.5	6	19	1	0	8.7	2.3	2.208	0.72	2
-0.5	6	29	1	0	12.6	2.733333333	2.086	0.34	2
-0.5	6	25	1	0	10.1	1	2.304	0.69	2
-0.5	6	24	1	0	10.8	2.4	1.972	0.78	2
-0.5	6	27	1	0	16.9	2	2.166	0.96	2
-0.5	6	17	1	0.5	8.2	3.366666667	2.178	1.06	2
-0.5	6	22	1	0	10.8	3.733333333	2.167	1.55	2
-0.5	6	11	2	0	4.1	6.766666667	2.278	0.14	2
-0.5	6	11	2	0	4.1	6.766666667	2.239	0.14	2
-0.5	6	28	2	0	17.8	3.066666667	2.111	0.66	2
-0.5	6	23	2	0	12.6	2.766666667	2.142	0.76	2
-0.5	6	7	2	0	6.7	2.2	2.297	1.85	2
-0.5	6	7	2	0	6.7	2.2	2.176	1.85	2
-0.5	6	7	2	0	6.7	2.2	2.224	1.85	2
-0.5	6	21	2	0	9.5	2.7	2.265	3.96	2
-0.5	6	-1	2	0	3.4	1.933333333	2.108	0.05	2
-0.5	6	18	2	1.7	8.2	3.166666667	2.234	0.76	2
-0.5	6	16	2	0	8.5	3.133333333	2.566	1.22	2
-0.5	6	9	2	0.1	7	3.366666667	2.382	1.75	2
-0.5	6	9	2	0.1	7	3.366666667	2.338	1.75	2
-0.5	6	7	3	0	6.7	2.2	2.37	1.85	2
-0.5	6	28	3	0	17.8	3.066666667	2.308	0.66	2
-0.5	6	16	3	0	8.5	3.133333333	2.203	1.22	2
-0.5	6	20	3	0.3	8.3	3.033333333	2.405	1.75	2
-0.5	6	20	4	0.3	8.3	3.033333333	2.196	1.75	2
-0.5	6	18	5	1.7	8.2	3.166666667	2.239	0.76	2
-0.5	6	9	5	0.1	7	3.366666667	2.274	1.75	2
-0.5	6	10	6	0	3.6	6.533333333	2.27	0.09	2
-0.5	6	25	6	0	10.1	1	2.055	0.69	2
-0.5	6	16	6	0	8.5	3.133333333	2.173	1.22	2
-0.5	6	16	7	0	8.5	3.133333333	2.5	1.22	2
-0.4	6	1	1	3	3.7	6.8	2.459	0.09	2
-0.4	6	15	1	0	6.9	2.566666667	2.303	0.43	2
-0.4	6	19	1	0	8.7	2.3	2.173	0.72	2
-0.4	6	23	1	0	12.6	2.766666667	2.36	0.76	2
-0.4	6	23	1	0	12.6	2.766666667	2.243	0.76	2
-0.4	6	24	1	0	10.8	2.4	2.167	0.78	2
-0.4	6	17	1	0.5	8.2	3.366666667	2.306	1.06	2
-0.4	6	17	1	0.5	8.2	3.366666667	2.55	1.06	2
-0.4	6	16	1	0	8.5	3.133333333	2.275	1.22	2
-0.4	6	22	1	0	10.8	3.733333333	2.181	1.55	2
-0.4	6	9	1	0.1	7	3.366666667	2.32	1.75	2
-0.4	6	20	1	0.3	8.3	3.033333333	2.027	1.75	2
-0.4	6	15	1	0	6.9	2.566666667	2.162	0.43	2
-0.4	6	19	1	0	8.7	2.3	2.305	0.72	2
-0.4	6	24	1	0	10.8	2.4	2.228	0.78	2
-0.4	6	21	1	0	9.5	2.7	2.464	3.96	2
-0.4	6	19	2	0	8.7	2.3	2.271	0.72	2
-0.4	6	7	2	0	6.7	2.2	2.411	1.85	2
-0.4	6	22	2	0	10.8	3.733333333	2.479	1.55	2
-0.4	6	9	2	0.1	7	3.366666667	2.068	1.75	2
-0.4	6	17	3	0.5	8.2	3.366666667	2.23	1.06	2
-0.4	6	15	3	0	6.9	2.566666667	2.254	0.43	2
-0.4	6	25	3	0	10.1	1	2.014	0.69	2
-0.4	6	26	3	0	12.1	2.033333333	2.173	1.05	2
-0.4	6	9	3	0.1	7	3.366666667	2.11	1.75	2
-0.4	6	7	3	0	6.7	2.2	2.26	1.85	2
-0.4	6	22	3	0	10.8	3.733333333	2.187	1.55	2
-0.4	6	22	4	0	10.8	3.733333333	2.324	1.55	2
-0.4	6	7	4	0	6.7	2.2	2.264	1.85	2
-0.4	6	8	4	0.9	7.9	4.833333333	2.215	0.65	2
-0.4	6	24	5	0	10.8	2.4	2.115	0.78	2
-0.4	6	6	6	0	5.9	1.9	2.26	0.76	2
-0.4	6	21	6	0	9.5	2.7	2.278	3.96	2
-0.4	6	16	7	0	8.5	3.133333333	2.213	1.22	2
-0.4	6	16	8	0	8.5	3.133333333	2.403	1.22	2
-0.4	6	0	8	0	5.1	5.966666667	2.097	0.28	2
-0.4	6	5	8	0	4.8	2.466666667	2.259	0.39	2
-0.4	6	15	10	0	6.9	2.566666667	2.068	0.43	2
-0.4	6	25	10	0	10.1	1	2.25	0.69	2
-0.4	6	7	10	0	6.7	2.2	2.274	1.85	2
-0.4	6	18	11	1.7	8.2	3.166666667	2.34	0.76	2
-0.4	6	21	12	0	9.5	2.7	1.987	3.96	2
-0.3	6	26	1	0	12.1	2.033333333	2.087	1.05	2
-0.3	6	15	1	0	6.9	2.566666667	2.324	0.43	2
-0.3	6	15	1	0	6.9	2.566666667	2.215	0.43	2
-0.3	6	25	1	0	10.1	1	2.143	0.69	2
-0.3	6	23	1	0	12.6	2.766666667	2.236	0.76	2
-0.3	6	27	1	0	16.9	2	2.243	0.96	2
-0.3	6	26	1	0	12.1	2.033333333	2.233	1.05	2
-0.3	6	17	1	0.5	8.2	3.366666667	2.153	1.06	2
-0.3	6	22	1	0	10.8	3.733333333	2.097	1.55	2
-0.3	6	22	1	0	10.8	3.733333333	2.255	1.55	2
-0.3	6	22	1	0	10.8	3.733333333	2.204	1.55	2
-0.3	6	20	1	0.3	8.3	3.033333333	2.184	1.75	2
-0.3	6	38	1	0	11.4	3.4	2.239	0.07	2
-0.3	6	29	1	0	12.6	2.733333333	2.466	0.34	2
-0.3	6	8	1	0.9	7.9	4.833333333	1.974	0.65	2
-0.3	6	17	1	0.5	8.2	3.366666667	2.37	1.06	2
-0.3	6	7	1	0	6.7	2.2	2.523	1.85	2
-0.3	6	0	2	0	5.1	5.966666667	2.236	0.28	2
-0.3	6	6	2	0	5.9	1.9	2.041	0.76	2
-0.3	6	18	2	1.7	8.2	3.166666667	2.327	0.76	2
-0.3	6	26	2	0	12.1	2.033333333	2.25	1.05	2
-0.3	6	16	2	0	8.5	3.133333333	2.432	1.22	2
-0.3	6	22	2	0	10.8	3.733333333	2.203	1.55	2
-0.3	6	9	2	0.1	7	3.366666667	2.026	1.75	2
-0.3	6	21	2	0	9.5	2.7	2.136	3.96	2
-0.3	6	23	2	0	12.6	2.766666667	2.096	0.76	2
-0.3	6	27	2	0	16.9	2	2.116	0.96	2
-0.3	6	7	2	0	6.7	2.2	2.213	1.85	2
-0.3	6	26	3	0	12.1	2.033333333	2.143	1.05	2
-0.3	6	26	4	0	12.1	2.033333333	2.054	1.05	2
-0.3	6	27	4	0	16.9	2	2.186	0.96	2
-0.3	6	9	4	0.1	7	3.366666667	2.267	1.75	2
-0.3	6	9	5	0.1	7	3.366666667	2.405	1.75	2
-0.3	6	22	6	0	10.8	3.733333333	2.23	1.55	2
-0.3	6	7	10	0	6.7	2.2	2.493	1.85	2
-0.3	6	19	11	0	8.7	2.3	2.082	0.72	2
-0.3	6	16	11	0	8.5	3.133333333	2.12	1.22	2
-0.2	6	19	1	0	8.7	2.3	2.471	0.72	2
-0.2	6	-2	1	0	2.1	2.166666667	2.406	0.05	2
-0.2	6	23	1	0	12.6	2.766666667	2.044	0.76	2
-0.2	6	24	1	0	10.8	2.4	2.394	0.78	2
-0.2	6	27	1	0	16.9	2	2.042	0.96	2
-0.2	6	27	1	0	16.9	2	2.314	0.96	2
-0.2	6	27	1	0	16.9	2	2.107	0.96	2
-0.2	6	26	1	0	12.1	2.033333333	2.043	1.05	2
-0.2	6	16	1	0	8.5	3.133333333	2.105	1.22	2
-0.2	6	16	1	0	8.5	3.133333333	2.196	1.22	2
-0.2	6	16	1	0	8.5	3.133333333	2.268	1.22	2
-0.2	6	16	1	0	8.5	3.133333333	2.403	1.22	2
-0.2	6	22	1	0	10.8	3.733333333	2.224	1.55	2
-0.2	6	22	1	0	10.8	3.733333333	1.986	1.55	2
-0.2	6	22	1	0	10.8	3.733333333	2.347	1.55	2
-0.2	6	9	1	0.1	7	3.366666667	2.133	1.75	2
-0.2	6	20	1	0.3	8.3	3.033333333	2.149	1.75	2
-0.2	6	13	1	0	2.9	2.633333333	2.517	0.04	2
-0.2	6	29	1	0	12.6	2.733333333	2.192	0.34	2
-0.2	6	21	1	0	9.5	2.7	2.338	3.96	2
-0.2	6	21	1	0	9.5	2.7	2.319	3.96	2
-0.2	6	28	2	0	17.8	3.066666667	2.136	0.66	2
-0.2	6	24	2	0	10.8	2.4	2.384	0.78	2
-0.2	6	34	2	0	18.7	3.1	1.93	0.25	2
-0.2	6	5	2	0	4.8	2.466666667	2.507	0.39	2
-0.2	6	24	2	0	10.8	2.4	2.029	0.78	2
-0.2	6	24	2	0	10.8	2.4	2.284	0.78	2
-0.2	6	20	2	0.3	8.3	3.033333333	2.237	1.75	2
-0.2	6	7	2	0	6.7	2.2	2.351	1.85	2
-0.2	6	21	2	0	9.5	2.7	2.128	3.96	2
-0.2	6	7	2	0	6.7	2.2	2.189	1.85	2
-0.2	6	28	3	0	17.8	3.066666667	2.068	0.66	2
-0.2	6	24	3	0	10.8	2.4	2.083	0.78	2
-0.2	6	26	3	0	12.1	2.033333333	2.247	1.05	2
-0.2	6	7	3	0	6.7	2.2	2.079	1.85	2
-0.2	6	21	3	0	9.5	2.7	2.055	3.96	2
-0.2	6	32	4	0	17.6	0.933333333	2.113	0.3	2
-0.2	6	25	4	0	10.1	1	2.069	0.69	2
-0.2	6	19	4	0	8.7	2.3	2.084	0.72	2
-0.2	6	18	4	1.7	8.2	3.166666667	2.28	0.76	2
-0.2	6	15	4	0	6.9	2.566666667	2.378	0.43	2
-0.2	6	28	4	0	17.8	3.066666667	1.918	0.66	2
-0.2	6	29	5	0	12.6	2.733333333	2.13	0.34	2
-0.2	6	26	5	0	12.1	2.033333333	2.116	1.05	2
-0.2	6	28	6	0	17.8	3.066666667	2.144	0.66	2
-0.2	6	24	6	0	10.8	2.4	2.367	0.78	2
-0.2	6	26	6	0	12.1	2.033333333	2.301	1.05	2
-0.2	6	21	6	0	9.5	2.7	2.338	3.96	2
-0.2	6	1	6	3	3.7	6.8	2.173	0.09	2
-0.2	6	17	7	0.5	8.2	3.366666667	2.443	1.06	2
-0.2	6	21	7	0	9.5	2.7	2.294	3.96	2
-0.2	6	18	8	1.7	8.2	3.166666667	2.231	0.76	2
-0.2	6	23	9	0	12.6	2.766666667	2.31	0.76	2
-0.2	6	15	9	0	6.9	2.566666667	2.221	0.43	2
-0.2	6	21	11	0	9.5	2.7	2.422	3.96	2
-0.2	6	21	12	0	9.5	2.7	2.338	3.96	2
-0.2	6	26	13	0	12.1	2.033333333	2.245	1.05	2
-0.1	6	21	1	0	9.5	2.7	2.31	3.96	2
-0.1	6	-1	1	0	3.4	1.933333333	1.876	0.05	2
-0.1	6	31	1	0	15.4	1.633333333	2.071	0.15	2
-0.1	6	31	1	0	15.4	1.633333333	2.129	0.15	2
-0.1	6	15	1	0	6.9	2.566666667	2.193	0.43	2
-0.1	6	15	1	0	6.9	2.566666667	2.299	0.43	2
-0.1	6	6	1	0	5.9	1.9	2.164	0.76	2
-0.1	6	6	1	0	5.9	1.9	2.234	0.76	2
-0.1	6	18	1	1.7	8.2	3.166666667	2.278	0.76	2
-0.1	6	17	1	0.5	8.2	3.366666667	2.448	1.06	2
-0.1	6	9	1	0.1	7	3.366666667	2.069	1.75	2
-0.1	6	20	1	0.3	8.3	3.033333333	2.592	1.75	2
-0.1	6	21	1	0	9.5	2.7	2.139	3.96	2
-0.1	6	21	1	0	9.5	2.7	2.216	3.96	2
-0.1	6	23	1	0	12.6	2.766666667	2.028	0.76	2
-0.1	6	29	2	0	12.6	2.733333333	2.15	0.34	2
-0.1	6	29	2	0	12.6	2.733333333	2.069	0.34	2
-0.1	6	19	2	0	8.7	2.3	2.241	0.72	2
-0.1	6	24	2	0	10.8	2.4	2.1	0.78	2
-0.1	6	26	2	0	12.1	2.033333333	2.222	1.05	2
-0.1	6	26	2	0	12.1	2.033333333	2.166	1.05	2
-0.1	6	16	2	0	8.5	3.133333333	2.253	1.22	2
-0.1	6	7	2	0	6.7	2.2	2.148	1.85	2
-0.1	6	21	2	0	9.5	2.7	2.099	3.96	2
-0.1	6	21	2	0	9.5	2.7	2.027	3.96	2
-0.1	6	21	2	0	9.5	2.7	2.099	3.96	2
-0.1	6	26	2	0	12.1	2.033333333	2.284	1.05	2
-0.1	6	21	2	0	9.5	2.7	2.667	3.96	2
-0.1	6	7	3	0	6.7	2.2	2.227	1.85	2
-0.1	6	25	3	0	10.1	1	2.273	0.69	2
-0.1	6	22	3	0	10.8	3.733333333	2	1.55	2
-0.1	6	20	3	0.3	8.3	3.033333333	2.203	1.75	2
-0.1	6	21	3	0	9.5	2.7	2.493	3.96	2
-0.1	6	21	3	0	9.5	2.7	2.375	3.96	2
-0.1	6	26	3	0	12.1	2.033333333	2.181	1.05	2
-0.1	6	26	3	0	12.1	2.033333333	2.168	1.05	2
-0.1	6	22	3	0	10.8	3.733333333	2.113	1.55	2
-0.1	6	28	4	0	17.8	3.066666667	2.067	0.66	2
-0.1	6	24	4	0	10.8	2.4	2.268	0.78	2
-0.1	6	27	4	0	16.9	2	2.099	0.96	2
-0.1	6	20	4	0.3	8.3	3.033333333	2.122	1.75	2
-0.1	6	22	4	0	10.8	3.733333333	2.028	1.55	2
-0.1	6	23	4	0	12.6	2.766666667	2.347	0.76	2
-0.1	6	25	5	0	10.1	1	2.29	0.69	2
-0.1	6	17	5	0.5	8.2	3.366666667	2.282	1.06	2
-0.1	6	23	5	0	12.6	2.766666667	1.959	0.76	2
-0.1	6	26	5	0	12.1	2.033333333	2.156	1.05	2
-0.1	6	9	5	0.1	7	3.366666667	2.138	1.75	2
-0.1	6	23	6	0	12.6	2.766666667	2.193	0.76	2
-0.1	6	9	6	0.1	7	3.366666667	2.135	1.75	2
-0.1	6	7	7	0	6.7	2.2	2.521	1.85	2
-0.1	6	25	8	0	10.1	1	2.294	0.69	2
-0.1	6	26	8	0	12.1	2.033333333	2.329	1.05	2
-0.1	6	22	8	0	10.8	3.733333333	2.127	1.55	2
-0.1	6	9	8	0.1	7	3.366666667	2.422	1.75	2
-0.1	6	20	8	0.3	8.3	3.033333333	2.336	1.75	2
-0.1	6	21	8	0	9.5	2.7	2.056	3.96	2
-0.1	6	1	9	3	3.7	6.8	2.282	0.09	2
-0.1	6	21	10	0	9.5	2.7	2.552	3.96	2
-0.1	6	21	12	0	9.5	2.7	2.308	3.96	2
-0.1	6	22	14	0	10.8	3.733333333	2.317	1.55	2
0	6	32	1	0	17.6	0.933333333	2.113	0.3	2
0	6	32	1	0	17.6	0.933333333	2.355	0.3	2
0	6	23	1	0	12.6	2.766666667	2.028	0.76	2
0	6	20	2	0.3	8.3	3.033333333	2.327	1.75	2
0	6	5	2	0	4.8	2.466666667	2.205	0.39	2
